ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
UR63,0.070341643,0.112331152,0.586956522,4,1,3,UR158,UR14,UR554,UR612,UR969,UR793,UR768,UR713,UR207,UR584,UR950,UR291,UR252,UR8,3,3,7,5,4,4,3,0,4,7,5,0,1,7,3,3,0,3,3,3,3,3,3,1,3,3,3,1
UR64,0.151183246,0.277061141,0.456790123,6,3,3,UR223,UR814,UR440,UR218,UR679,UR896,UR881,UR505,UR587,UR769,UR432,UR372,UR324,UR385,2,7,0,2,3,1,4,2,2,2,3,1,1,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3
UR65,0.443543163,-0.226634886,0.523809524,9,7,2,UR490,UR649,UR414,UR441,UR646,UR38,UR617,UR138,UR943,UR35,UR926,UR663,UR33,UR110,2,7,3,3,3,1,7,0,5,2,0,1,1,2,3,2,3,3,3,3,0,3,3,3,3,3,3,3
UR66,0.15982261,0.198665991,0.511363636,4,1,3,UR737,UR372,UR288,UR57,UR129,UR389,UR197,UR982,UR896,UR415,UR215,UR654,UR325,UR704,5,1,5,4,3,3,2,3,1,3,3,7,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3
UR67,-0.01528813,-0.106631361,0.653465347,9,6,3,UR209,UR55,UR992,UR45,UR206,UR635,UR450,UR891,UR694,UR404,UR787,UR642,UR220,UR668,7,1,0,1,4,1,5,7,7,4,7,2,7,7,1,3,3,3,3,3,3,2,1,3,0,3,2,2
UR68,-0.027913889,0.104857731,0.494117647,7,4,3,UR237,UR1,UR346,UR397,UR161,UR901,UR483,UR285,UR923,UR20,UR283,UR249,UR816,UR585,3,3,0,3,1,0,3,7,0,0,4,7,2,5,3,3,3,3,3,3,3,2,3,3,3,2,3,3
UR69,0.059669158,-0.005396807,0.650485437,8,7,1,UR570,UR437,UR226,UR742,UR559,UR909,UR600,UR137,UR523,UR322,UR434,UR831,UR643,UR845,4,3,1,7,3,4,1,3,3,7,4,7,6,7,3,3,3,1,3,3,3,3,3,0,3,2,3,2
UR70,-0.330183273,-0.381540266,0.538461538,8,7,1,UR359,UR543,UR141,UR90,UR469,UR358,UR812,UR317,UR834,UR301,UR803,UR105,UR906,UR576,3,6,3,3,1,5,2,0,4,7,1,5,0,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3
UR71,0.219259752,0.26534149,0.488372093,6,3,3,UR544,UR147,UR937,UR706,UR814,UR897,UR435,UR218,UR558,UR440,UR982,UR197,UR847,UR975,2,6,0,3,7,4,1,2,2,0,3,2,5,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3
UR72,-0.071557738,-0.137857511,0.528735632,9,7,2,UR58,UR439,UR367,UR625,UR642,UR594,UR10,UR599,UR826,UR45,UR450,UR597,UR630,UR992,2,7,6,0,2,1,1,3,1,1,5,3,7,0,3,1,3,3,3,3,3,3,3,3,3,3,2,3
UR73,-0.259964908,-0.157742571,0.464285714,7,4,3,UR981,UR326,UR504,UR838,UR281,UR563,UR534,UR964,UR930,UR910,UR121,UR842,UR7,UR536,1,3,0,0,2,6,3,5,3,1,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UR74,0.033579422,-0.174149431,0.60952381,6,3,3,UR48,UR637,UR280,UR431,UR193,UR509,UR124,UR298,UR590,UR731,UR220,UR119,UR299,UR404,3,7,1,4,6,4,7,0,5,7,7,2,4,4,3,2,3,3,3,3,2,3,3,2,2,3,3,3
UR75,-0.076033303,-0.012889063,0.533333333,5,2,3,UR216,UR572,UR338,UR18,UR894,UR539,UR6,UR125,UR538,UR61,UR429,UR858,UR984,UR355,1,4,2,2,2,6,3,3,7,7,2,1,5,1,3,3,3,3,3,3,3,3,1,2,3,3,3,3
UR76,-0.229214102,0.070884093,0.476190476,4,1,3,UR410,UR91,UR407,UR764,UR233,UR296,UR430,UR339,UR650,UR265,UR757,UR997,UR496,UR508,1,6,3,7,3,1,2,4,2,2,3,2,2,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3
UR77,-0.448128124,0.056152589,0.528735632,3,0,3,UR678,UR181,UR869,UR363,UR648,UR810,UR739,UR258,UR449,UR610,UR370,UR115,UR655,UR963,5,7,3,2,1,2,2,7,1,4,7,3,0,2,3,2,3,3,3,3,3,2,3,3,1,3,3,3
UR78,-0.24360928,-0.094772017,0.523255814,3,0,3,UR356,UR665,UR910,UR930,UR22,UR838,UR504,UR163,UR341,UR37,UR292,UR388,UR146,UR196,4,7,1,3,2,0,0,3,7,3,3,3,4,5,3,1,3,3,3,3,3,3,1,3,3,3,3,3
UR79,-0.036422239,0.228490204,0.505747126,9,7,2,UR200,UR609,UR347,UR702,UR798,UR657,UR575,UR531,UR160,UR135,UR945,UR212,UR690,UR330,6,1,0,3,2,5,7,1,0,0,2,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3
UR80,0.207292777,-0.096332192,0.5625,5,2,3,UR238,UR520,UR150,UR821,UR567,UR109,UR759,UR499,UR533,UR522,UR364,UR31,UR93,UR352,1,5,3,2,5,7,3,4,0,7,5,5,0,5,3,3,3,3,3,2,3,3,3,1,3,3,3,3
UR81,-0.008041383,0.006197645,0.50617284,8,7,1,UR343,UR683,UR390,UR546,UR295,UR491,UR755,UR555,UR493,UR831,UR417,UR809,UR357,UR894,7,1,3,5,0,0,2,1,3,7,0,0,3,2,1,3,3,3,3,3,3,3,3,2,3,3,3,3
UR82,0.068273203,-0.231937574,0.5,4,1,3,UR59,UR808,UR50,UR373,UR101,UR758,UR136,UR634,UR260,UR289,UR151,UR431,UR219,UR507,2,4,1,5,0,0,1,2,1,7,2,4,4,7,3,3,3,3,3,3,3,3,3,1,3,3,3,1
UR83,0.060519188,0.340857089,0.533333333,8,5,3,UR510,UR423,UR797,UR871,UR23,UR993,UR476,UR622,UR586,UR833,UR276,UR304,UR432,UR956,7,5,1,0,4,2,2,5,4,2,5,2,3,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3
UR84,-0.106568478,0.028936463,0.585858586,7,4,3,UR118,UR205,UR539,UR675,UR6,UR338,UR46,UR883,UR990,UR946,UR89,UR984,UR40,UR290,4,4,6,2,3,2,2,7,7,7,0,5,3,2,3,3,3,3,3,3,3,2,1,2,3,3,3,3
UR85,0.124786452,-0.135254942,0.574468085,8,7,1,UR970,UR393,UR895,UR86,UR269,UR611,UR403,UR636,UR754,UR728,UR334,UR669,UR716,UR918,2,2,3,3,7,3,6,4,1,3,3,4,4,2,3,3,3,3,0,3,3,3,3,3,3,3,3,3
UR86,0.143961708,-0.136758,0.585106383,6,3,3,UR754,UR334,UR611,UR85,UR895,UR481,UR31,UR659,UR393,UR970,UR636,UR269,UR669,UR680,1,3,3,7,3,3,5,7,2,2,4,7,4,1,3,3,3,1,3,3,3,2,3,3,3,0,3,3
UR87,-0.123220791,-0.235271051,0.527472527,4,1,3,UR214,UR278,UR421,UR872,UR29,UR485,UR102,UR401,UR134,UR457,UR424,UR598,UR217,UR721,2,3,7,1,2,6,5,1,3,2,3,4,5,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3
