ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
UG69,-0.059647778,-0.032867153,0.511363636,3,0,3,UG866,UG146,UG892,UG339,UG402,UG628,UG684,UG302,UG130,UG930,UG932,UG420,UG2,UG625,0,1,0,7,1,4,3,4,3,1,5,3,7,6,3,3,3,2,3,3,3,3,3,3,3,3,2,3
UG70,0.142624511,-0.039805152,0.626262626,6,3,3,UG929,UG355,UG225,UG211,UG659,UG886,UG378,UG477,UG244,UG642,UG332,UG361,UG149,UG745,6,7,4,1,3,4,0,4,7,7,7,1,6,2,3,0,3,3,3,3,3,3,2,1,1,3,3,3
UG71,-0.259256249,0.079700894,0.488372093,3,0,3,UG740,UG829,UG20,UG582,UG882,UG124,UG156,UG389,UG555,UG507,UG680,UG881,UG125,UG452,5,2,3,0,1,1,3,2,6,2,2,6,2,7,3,3,3,3,3,3,3,3,3,3,3,3,3,2
UG72,-0.153594721,0.010086699,0.632075472,5,2,3,UG348,UG672,UG969,UG924,UG776,UG834,UG54,UG909,UG325,UG801,UG920,UG216,UG294,UG271,5,7,1,3,5,6,2,4,5,3,3,7,7,7,3,2,3,3,3,3,3,3,3,3,3,1,2,1
UG73,0.046484415,-0.094757085,0.516483516,5,2,3,UG406,UG237,UG980,UG373,UG898,UG35,UG28,UG425,UG908,UG67,UG868,UG793,UG285,UG36,6,3,2,4,4,2,0,5,0,3,3,4,2,7,3,3,3,3,3,3,3,3,3,3,3,3,3,2
UG74,-0.068111084,0.211133321,0.475609756,4,1,3,UG955,UG448,UG282,UG589,UG553,UG646,UG13,UG427,UG185,UG17,UG639,UG136,UG862,UG317,1,2,6,3,4,1,4,2,7,3,1,2,0,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3
UG75,0.41374247,-0.174464604,0.5,5,2,3,UG468,UG461,UG893,UG700,UG239,UG494,UG118,UG435,UG549,UG357,UG97,UG169,UG396,UG178,4,1,0,3,2,5,6,3,7,2,7,1,0,0,3,3,3,3,3,3,3,3,2,3,2,3,3,3
UG76,0.183616175,0.011830362,0.598039216,4,1,3,UG502,UG149,UG111,UG257,UG949,UG901,UG594,UG886,UG26,UG3,UG195,UG31,UG225,UG929,6,6,4,2,3,7,5,4,1,5,7,0,4,6,3,3,3,3,3,0,3,3,3,3,2,3,3,3
UG77,0.101312677,-0.137470012,0.457831325,4,1,3,UG724,UG927,UG732,UG885,UG736,UG261,UG197,UG657,UG442,UG753,UG35,UG425,UG952,UG543,1,4,3,3,0,2,6,4,1,2,2,5,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG78,-0.177373538,-0.176677978,0.407894737,4,1,3,UG426,UG532,UG241,UG867,UG883,UG324,UG419,UG630,UG192,UG209,UG177,UG194,UG754,UG492,3,0,2,0,6,3,2,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG79,0.319091195,0.110423394,0.542553191,5,2,3,UG871,UG224,UG981,UG403,UG201,UG561,UG315,UG417,UG849,UG337,UG113,UG116,UG167,UG253,1,3,3,2,6,2,3,5,3,6,3,0,7,5,3,3,3,3,3,3,3,3,3,3,3,3,1,3
UG80,0.320742904,0.33622112,0.591836735,8,5,3,UG540,UG314,UG982,UG526,UG394,UG623,UG222,UG352,UG671,UG29,UG742,UG392,UG363,UG653,4,2,5,3,3,4,3,7,2,2,1,5,7,5,3,3,3,3,3,3,3,0,3,3,3,3,1,3
UG81,-0.167021022,0.115516188,0.522222222,9,7,2,UG831,UG198,UG108,UG601,UG688,UG911,UG848,UG383,UG295,UG51,UG103,UG648,UG611,UG513,6,5,3,1,3,7,0,4,2,2,3,0,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
UG82,-0.062775669,0.117366274,0.552083333,8,5,3,UG38,UG612,UG353,UG996,UG180,UG726,UG668,UG202,UG443,UG418,UG122,UG786,UG92,UG896,6,5,3,5,2,3,5,6,0,3,7,0,2,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3
UG83,-0.089209486,-0.088910709,0.52688172,9,6,3,UG47,UG506,UG592,UG573,UG989,UG918,UG625,UG870,UG343,UG720,UG368,UG932,UG328,UG961,2,7,3,1,2,2,6,6,4,1,2,5,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3
UG84,-0.196001461,-0.246368861,0.475609756,5,2,3,UG272,UG716,UG476,UG14,UG768,UG405,UG731,UG604,UG177,UG326,UG754,UG699,UG132,UG192,3,5,2,2,7,7,0,1,3,0,3,2,2,0,3,3,3,3,2,2,3,3,3,3,3,3,3,3
UG85,-0.06766367,0.317381705,0.522727273,5,2,3,UG807,UG626,UG863,UG633,UG861,UG161,UG987,UG298,UG278,UG429,UG681,UG1000,UG545,UG906,6,2,4,3,0,3,5,2,0,6,1,7,4,1,3,3,3,3,3,3,3,3,3,3,3,0,3,3
UG86,0.131657619,0.301327276,0.553191489,5,2,3,UG751,UG464,UG268,UG119,UG179,UG372,UG519,UG313,UG650,UG581,UG9,UG964,UG689,UG49,3,3,2,7,2,3,6,1,5,0,7,3,2,6,3,3,3,1,3,3,3,3,3,3,2,3,3,3
UG87,0.081425677,0.188238825,0.5625,7,4,3,UG101,UG608,UG569,UG552,UG823,UG220,UG306,UG32,UG364,UG873,UG140,UG362,UG571,UG956,7,3,3,0,4,7,3,7,3,1,3,4,0,5,2,3,3,3,3,2,3,2,3,3,3,3,3,3
