Deck ID,NMDS 1,NMDS 2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,Neigh15,Neigh16,Neigh17,Neigh18,Neigh19,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,NeighWin15,NeighWin16,NeighWin17,NeighWin18,NeighWin19,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14,Neigh Loss15,Neigh Loss16,Neigh Loss17,Neigh Loss18,Neigh Loss19
WB1,-0.048552949,0.150924574,0.553846154,7,4,3,WB1730,WB1603,WB1350,WB1416,WB114,WB443,WB902,WB1054,WB1291,WB288,WB260,WB1404,WB383,WB26,WB954,WB1981,WB510,WB236,WB14,1,3,2,1,0,3,4,5,6,3,7,3,5,5,2,4,7,2,5,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3
WB2,0.183562233,-0.006144255,0.521367521,8,5,3,WB175,WB813,WB1610,WB29,WB595,WB1586,WB1752,WB259,WB530,WB565,WB1272,WB1180,WB724,WB1274,WB1050,WB253,WB746,WB1621,WB394,3,2,7,1,4,3,0,2,0,4,5,7,3,2,0,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3
WB3,0.234748696,0.181066476,0.6,3,0,3,WB787,WB238,WB386,WB1922,WB396,WB972,WB876,WB1273,WB1083,WB545,WB834,WB747,WB449,WB1577,WB1748,WB190,WB1178,WB586,WB1715,2,7,7,2,4,7,2,3,3,4,6,3,3,7,2,1,2,7,3,3,0,2,3,3,2,3,3,3,3,3,3,3,1,3,3,3,0,3
WB4,-0.309315374,0.118095251,0.595588235,3,0,3,WB125,WB159,WB220,WB777,WB171,WB489,WB559,WB187,WB1703,WB767,WB1543,WB960,WB1823,WB1345,WB142,WB1405,WB43,WB445,WB1303,4,7,5,5,3,7,4,1,5,3,6,7,1,5,4,2,5,0,7,3,1,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2
WB5,0.390924993,0.0051198,0.427184466,3,0,3,WB387,WB1403,WB439,WB1876,WB1430,WB408,WB1663,WB1454,WB278,WB1249,WB1970,WB1245,WB170,WB393,WB1068,WB1185,WB1607,WB1155,WB1207,1,3,0,1,0,1,0,6,6,4,5,0,7,4,0,4,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
WB6,0.37454243,-0.419183285,0.512820513,4,1,3,WB526,WB1759,WB189,WB1429,WB497,WB1942,WB64,WB1646,WB872,WB1588,WB1778,WB1737,WB1349,WB437,WB152,WB1242,WB789,WB555,WB1191,3,3,0,1,3,2,2,1,2,1,6,4,7,7,3,5,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3
WB7,-0.070665899,-0.197315378,0.521367521,8,7,1,WB1390,WB1524,WB471,WB295,WB1323,WB243,WB1605,WB931,WB1935,WB888,WB722,WB1016,WB1492,WB354,WB913,WB1069,WB971,WB552,WB1192,1,6,4,2,4,6,6,0,7,6,1,2,1,5,1,1,0,1,0,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3
WB8,-0.160268146,-0.202441877,0.46728972,5,2,3,WB374,WB395,WB758,WB525,WB1010,WB1491,WB847,WB390,WB186,WB418,WB1284,WB1151,WB1441,WB1128,WB912,WB281,WB643,WB69,WB75,2,5,1,1,4,0,7,0,1,5,7,0,4,1,2,0,2,6,0,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3
WB9,0.026000537,0.305912657,0.584,4,1,3,WB1475,WB1031,WB1292,WB1583,WB290,WB622,WB631,WB11,WB1122,WB1612,WB1957,WB1002,WB1669,WB1729,WB325,WB1570,WB1236,WB177,WB821,7,5,1,7,2,5,7,4,7,0,2,3,2,1,5,2,4,6,2,1,3,3,1,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3
WB10,-0.176760818,-0.348091964,0.5,9,6,3,WB233,WB1177,WB1025,WB768,WB1334,WB1514,WB1681,WB319,WB652,WB1414,WB463,WB1290,WB887,WB1655,WB1039,WB1096,WB856,WB1898,WB93,1,3,1,2,1,7,7,2,1,0,3,0,4,2,3,0,4,7,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3
WB11,0.013936658,0.283810377,0.559055118,7,4,3,WB1957,WB622,WB1122,WB177,WB1669,WB290,WB325,WB601,WB1475,WB513,WB9,WB920,WB897,WB1920,WB515,WB1570,WB1668,WB1471,WB1031,2,5,7,6,2,2,5,3,7,3,1,3,2,5,3,2,3,1,5,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3
WB12,-0.272674721,-0.285355076,0.589552239,6,3,3,WB20,WB1399,WB305,WB347,WB794,WB1594,WB1649,WB1528,WB1160,WB457,WB854,WB1782,WB1509,WB40,WB302,WB116,WB314,WB1232,WB456,2,7,1,4,7,1,3,7,2,3,7,2,4,5,4,4,3,6,4,3,2,3,3,1,3,3,2,3,3,2,3,3,3,3,3,3,3,3
WB13,-0.414240868,0.080638747,0.513274336,6,3,3,WB1058,WB657,WB502,WB966,WB1003,WB37,WB1702,WB486,WB213,WB612,WB1732,WB129,WB569,WB1949,WB101,WB360,WB230,WB955,WB1345,1,2,7,1,1,0,2,4,4,0,7,1,7,5,0,0,3,5,5,3,3,0,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3
WB14,-0.024780635,0.132580632,0.575757576,8,5,3,WB236,WB432,WB26,WB510,WB819,WB1291,WB1559,WB883,WB1603,WB288,WB954,WB580,WB1416,WB195,WB1,WB1730,WB1043,WB1316,WB1132,2,4,5,7,3,6,7,3,3,3,2,7,1,4,4,1,1,4,4,3,3,3,2,3,3,2,3,3,3,3,1,3,3,3,3,3,3,3
WB15,0.036124762,0.143218552,0.592307692,4,1,3,WB880,WB1418,WB1428,WB1644,WB262,WB563,WB842,WB1140,WB1113,WB1609,WB145,WB491,WB66,WB292,WB1316,WB1754,WB195,WB1985,WB1246,7,3,5,2,7,7,2,2,7,7,0,4,3,3,4,1,4,3,5,0,3,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3
WB16,0.523816564,-0.115989535,0.477876106,5,2,3,WB1557,WB308,WB1358,WB848,WB450,WB867,WB1218,WB1566,WB148,WB453,WB206,WB454,WB298,WB333,WB201,WB1042,WB1840,WB1118,WB84,2,1,5,0,6,4,1,2,7,1,1,2,3,6,3,0,4,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
WB17,0.175213724,0.115771799,0.482142857,6,3,3,WB1336,WB1176,WB556,WB802,WB1853,WB1828,WB1553,WB115,WB419,WB106,WB447,WB1464,WB1974,WB822,WB459,WB539,WB1139,WB1542,WB827,4,3,4,1,3,7,3,1,0,0,2,0,2,3,1,6,2,5,4,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3
WB18,-0.162751771,0.020659265,0.545454545,7,4,3,WB693,WB1283,WB1055,WB1365,WB958,WB911,WB1496,WB1757,WB1156,WB312,WB268,WB162,WB896,WB1629,WB973,WB1965,WB1093,WB870,WB57,1,2,7,7,4,0,7,3,2,4,0,5,4,3,5,4,3,0,1,3,3,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
WB19,0.094397212,0.160664868,0.56557377,3,0,3,WB46,WB1293,WB1147,WB110,WB1200,WB1955,WB1662,WB1086,WB1343,WB44,WB1818,WB1270,WB741,WB1063,WB1465,WB496,WB1575,WB1754,WB97,5,2,3,2,7,3,3,7,7,7,0,2,2,7,3,1,5,1,2,3,3,3,3,2,3,3,1,1,2,3,3,3,2,3,3,3,3,3
WB20,-0.283156673,-0.282849204,0.5703125,5,2,3,WB12,WB1399,WB305,WB1160,WB1594,WB794,WB347,WB1528,WB1782,WB854,WB1649,WB116,WB457,WB1186,WB1509,WB302,WB40,WB524,WB314,3,7,1,2,1,7,4,7,2,7,3,4,3,1,4,4,5,3,3,3,2,3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3
WB21,0.141906276,0.342453614,0.556451613,8,5,3,WB328,WB1300,WB1581,WB1983,WB1298,WB1980,WB675,WB1680,WB246,WB42,WB664,WB527,WB795,WB1711,WB380,WB885,WB1987,WB400,WB1033,1,2,7,7,5,1,7,1,5,0,4,2,0,0,4,6,5,3,4,3,3,2,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3
WB22,-0.065449937,-0.138700639,0.521008403,7,4,3,WB534,WB1206,WB833,WB1492,WB1619,WB971,WB722,WB73,WB1172,WB686,WB1016,WB231,WB350,WB1227,WB239,WB2000,WB1107,WB212,WB1111,5,6,2,1,5,0,1,2,4,3,2,1,2,2,4,7,7,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3
WB23,0.244304403,-0.020108176,0.516949153,7,7,0,WB1552,WB739,WB504,WB1255,WB465,WB464,WB343,WB1173,WB1448,WB571,WB561,WB85,WB1976,WB1466,WB1274,WB595,WB1765,WB1761,WB253,1,4,2,4,4,2,3,6,3,2,0,5,4,2,2,4,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
WB24,0.084078179,-0.017498187,0.545454545,4,1,3,WB1618,WB503,WB301,WB1684,WB997,WB113,WB98,WB633,WB614,WB1339,WB1843,WB938,WB860,WB1832,WB781,WB1309,WB607,WB1529,WB1699,7,5,2,2,4,1,0,6,4,6,3,2,3,7,1,3,2,0,7,2,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,2
WB25,0.080625822,0.093641177,0.583333333,8,7,1,WB668,WB1743,WB1148,WB1279,WB196,WB1762,WB1888,WB1659,WB1142,WB922,WB1473,WB1208,WB164,WB1468,WB1203,WB985,WB82,WB1246,WB1166,2,4,7,4,6,0,6,5,4,3,3,0,1,1,1,5,7,5,6,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3
WB26,-0.034452685,0.129039938,0.601503759,8,5,3,WB236,WB14,WB819,WB954,WB432,WB510,WB1043,WB1603,WB580,WB1291,WB1981,WB1730,WB883,WB1,WB1559,WB288,WB1512,WB39,WB1416,2,5,3,2,4,7,1,3,7,6,4,1,3,4,7,3,5,7,1,3,3,3,3,3,2,3,3,1,3,3,3,3,3,2,3,3,0,3
WB27,0.237514808,0.263269438,0.487179487,6,3,3,WB141,WB1685,WB597,WB1831,WB1849,WB1893,WB1534,WB603,WB648,WB1322,WB591,WB1916,WB1472,WB793,WB1899,WB382,WB289,WB346,WB449,3,3,2,1,2,2,5,0,3,6,0,4,3,5,3,4,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
WB28,0.071667789,-0.165512959,0.5,4,1,3,WB946,WB1665,WB816,WB1150,WB619,WB1018,WB1372,WB770,WB610,WB1145,WB751,WB54,WB1427,WB372,WB1891,WB557,WB1389,WB1736,WB1789,1,3,2,2,3,7,3,1,7,2,3,2,4,1,5,4,2,1,2,3,3,3,3,3,0,3,3,2,3,3,3,3,3,3,3,3,3,3
WB29,0.174238408,0.012245006,0.522123894,4,1,3,WB1610,WB1272,WB1752,WB1586,WB530,WB1050,WB2,WB813,WB1689,WB259,WB175,WB746,WB1180,WB1686,WB1261,WB1020,WB595,WB565,WB112,7,5,0,3,0,0,5,2,7,2,3,4,7,1,0,0,4,4,4,1,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3
WB30,0.402650386,0.206673817,0.526785714,4,1,3,WB970,WB38,WB499,WB737,WB1507,WB336,WB1671,WB1167,WB108,WB697,WB1613,WB1397,WB414,WB587,WB426,WB1608,WB1972,WB637,WB732,4,7,3,1,7,3,1,0,1,7,4,2,2,1,5,5,5,0,0,3,2,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3
WB31,-0.236900763,0.235936992,0.589147287,6,3,3,WB1235,WB543,WB551,WB850,WB684,WB217,WB1376,WB1978,WB327,WB330,WB810,WB1687,WB1149,WB641,WB1305,WB198,WB1330,WB1741,WB1328,3,0,4,3,7,5,7,6,1,3,2,1,7,6,7,1,5,3,2,3,3,3,3,2,3,1,3,3,3,3,3,2,3,0,3,3,3,3
WB32,-0.018243443,-0.190018546,0.521008403,8,5,3,WB72,WB893,WB59,WB1069,WB1487,WB584,WB243,WB1463,WB417,WB1188,WB322,WB477,WB2000,WB468,WB1258,WB192,WB354,WB1016,WB210,5,3,0,1,7,3,6,4,3,5,0,3,7,1,1,0,5,2,1,3,3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3
WB33,-0.085806362,-0.409538124,0.512396694,7,4,3,WB713,WB1531,WB894,WB1506,WB992,WB1251,WB134,WB1204,WB884,WB1725,WB790,WB1393,WB772,WB1547,WB1990,WB185,WB1439,WB93,WB1993,5,4,0,1,2,4,6,2,2,2,7,1,2,3,1,5,3,3,5,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
WB34,-0.228512334,0.098796282,0.552,4,1,3,WB1634,WB644,WB1962,WB1773,WB1231,WB420,WB1539,WB602,WB1162,WB1578,WB1061,WB904,WB1563,WB1555,WB1409,WB908,WB100,WB1224,WB996,1,4,0,5,4,3,7,5,7,0,3,3,2,3,7,1,6,3,4,3,3,3,3,3,3,1,3,2,3,3,3,3,3,2,3,3,3,3
WB35,0.232212485,-0.114267037,0.556451613,6,3,3,WB1944,WB1995,WB1572,WB249,WB481,WB1247,WB1119,WB1197,WB1811,WB277,WB1597,WB521,WB1325,WB1651,WB969,WB564,WB1281,WB936,WB1254,3,5,2,2,0,0,3,6,2,3,4,3,7,4,3,4,7,1,7,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,0
WB36,0.680909112,-0.146418278,0.513043478,7,4,3,WB453,WB1557,WB454,WB16,WB848,WB308,WB1014,WB450,WB1856,WB1519,WB479,WB1358,WB899,WB867,WB1304,WB1566,WB201,WB1218,WB831,1,2,2,2,0,1,7,6,3,2,0,5,7,4,4,2,3,1,3,3,3,3,3,3,3,0,3,3,3,3,3,2,3,3,3,3,3,3
WB37,-0.386668586,0.042211981,0.466019417,3,0,3,WB1003,WB612,WB129,WB360,WB1351,WB1966,WB1949,WB955,WB213,WB940,WB502,WB1961,WB1058,WB1382,WB13,WB657,WB228,WB600,WB569,1,0,1,0,0,0,5,5,4,1,7,0,1,7,3,2,4,0,7,3,3,3,3,3,3,3,3,3,3,0,3,3,2,3,3,3,3,2
WB38,0.406758644,0.182731842,0.56557377,9,7,2,WB1671,WB30,WB1507,WB1167,WB499,WB970,WB1613,WB414,WB336,WB737,WB1608,WB1225,WB108,WB1900,WB1859,WB1368,WB587,WB697,WB76,1,1,7,0,3,4,4,2,3,1,5,6,1,3,6,3,1,7,4,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3
WB39,-0.029336699,0.100858775,0.626865672,7,7,0,WB1512,WB580,WB1373,WB819,WB883,WB878,WB1243,WB401,WB1043,WB409,WB934,WB26,WB236,WB954,WB1012,WB1734,WB14,WB150,WB1930,5,7,2,3,3,4,4,4,1,7,7,5,2,2,7,1,5,3,5,3,1,3,3,3,3,3,3,3,2,2,3,3,3,0,3,3,3,3
WB40,-0.232803262,-0.301772512,0.595588235,8,5,3,WB1232,WB457,WB1649,WB1509,WB652,WB794,WB347,WB463,WB302,WB1091,WB1756,WB1514,WB1655,WB12,WB1708,WB1528,WB456,WB241,WB319,6,3,3,4,1,7,4,3,4,1,5,7,2,3,3,7,4,7,2,3,3,3,3,3,1,3,3,3,3,3,2,3,3,3,2,3,2,3
WB41,-0.090080487,-0.237724797,0.533333333,6,3,3,WB888,WB931,WB303,WB1797,WB1605,WB1323,WB1308,WB742,WB444,WB913,WB552,WB68,WB1908,WB471,WB75,WB69,WB1935,WB1569,WB7,6,0,1,2,6,4,2,4,0,1,1,2,2,4,0,6,7,6,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1
WB42,0.136789167,0.376398317,0.589552239,3,0,3,WB675,WB885,WB400,WB1300,WB1581,WB1298,WB246,WB21,WB1033,WB640,WB328,WB1104,WB1680,WB380,WB1983,WB1356,WB664,WB1868,WB795,7,6,3,2,7,5,5,5,4,4,1,5,1,4,7,6,4,3,0,1,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3
WB43,-0.287599118,0.152261113,0.516666667,8,5,3,WB1485,WB166,WB1241,WB581,WB1478,WB559,WB1767,WB220,WB1703,WB171,WB142,WB159,WB1449,WB182,WB187,WB886,WB891,WB193,WB323,4,0,4,3,3,4,0,5,5,3,4,7,3,1,1,3,6,0,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3
WB44,0.110941725,0.183200489,0.486486486,9,7,2,WB1818,WB991,WB1230,WB110,WB1086,WB1293,WB1457,WB916,WB1229,WB46,WB1897,WB19,WB741,WB1187,WB496,WB901,WB1860,WB1955,WB1662,0,1,3,2,7,2,5,1,1,5,6,0,2,2,1,1,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
WB45,-0.279144223,0.208184731,0.556451613,7,4,3,WB1546,WB1691,WB1169,WB1722,WB193,WB641,WB411,WB1376,WB1978,WB891,WB1793,WB198,WB684,WB1767,WB436,WB63,WB1813,WB1687,WB166,1,7,5,5,0,6,2,7,6,6,4,1,7,0,0,2,5,1,0,3,1,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3
WB46,0.102293188,0.157695739,0.558333333,8,5,3,WB19,WB1293,WB1955,WB1086,WB1147,WB496,WB110,WB1575,WB1818,WB44,WB1200,WB1465,WB1343,WB1662,WB1400,WB991,WB1063,WB1760,WB741,0,2,3,7,3,1,2,5,0,7,7,3,7,3,2,1,7,0,2,3,3,3,1,3,3,3,3,3,2,2,3,1,3,3,3,2,3,3
WB47,0.279696746,0.103523585,0.495495495,4,1,3,WB1883,WB88,WB625,WB462,WB165,WB1398,WB1317,WB1395,WB1973,WB156,WB1037,WB1636,WB1798,WB446,WB869,WB1163,WB1984,WB734,WB573,3,2,5,0,7,5,3,3,2,0,3,1,1,0,7,0,1,6,5,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3
WB48,-0.218523638,-0.033739698,0.536585366,6,3,3,WB1808,WB67,WB1213,WB151,WB1620,WB359,WB1436,WB1066,WB1299,WB1735,WB1881,WB1005,WB1592,WB1933,WB136,WB1048,WB1579,WB1391,WB1075,2,6,2,3,2,7,3,0,4,0,5,3,1,7,1,5,4,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3
WB49,-0.071711369,0.124886199,0.558139535,5,2,3,WB1674,WB1981,WB1154,WB541,WB954,WB1054,WB150,WB1043,WB137,WB1730,WB304,WB1350,WB1329,WB283,WB626,WB1,WB490,WB285,WB26,3,4,3,1,2,5,3,1,5,1,5,2,4,1,7,4,7,7,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3
WB50,0.423703826,0.073614768,0.532258065,9,7,2,WB812,WB102,WB1970,WB1750,WB594,WB278,WB890,WB77,WB439,WB1225,WB1185,WB76,WB1608,WB1607,WB393,WB1900,WB414,WB5,WB387,4,3,5,1,7,6,2,0,0,6,4,4,5,2,4,3,2,0,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
WB51,0.353918984,0.107231864,0.48245614,6,3,3,WB1864,WB1523,WB76,WB977,WB1984,WB406,WB594,WB1973,WB1185,WB895,WB1368,WB1608,WB414,WB1750,WB1613,WB393,WB1344,WB462,WB1798,4,1,4,1,1,0,7,2,4,6,3,5,2,1,4,4,2,0,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
WB52,-0.17483573,0.080701616,0.580882353,7,4,3,WB1929,WB1889,WB1047,WB803,WB1311,WB962,WB798,WB1135,WB100,WB484,WB90,WB1535,WB119,WB1820,WB1209,WB487,WB1953,WB800,WB1061,7,3,6,5,1,5,1,2,6,4,3,6,2,3,2,5,4,7,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3
WB53,-0.090919417,-0.282803221,0.50862069,9,6,3,WB1198,WB1861,WB1775,WB444,WB1770,WB621,WB303,WB1073,WB1308,WB1906,WB1049,WB1202,WB1797,WB41,WB1615,WB1023,WB1580,WB782,WB1898,2,4,2,0,1,7,1,6,2,2,2,1,2,3,4,1,1,5,7,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2
WB54,0.038736311,-0.163517795,0.525423729,5,2,3,WB1891,WB1018,WB1789,WB816,WB128,WB865,WB433,WB1258,WB610,WB1427,WB417,WB1389,WB28,WB192,WB770,WB1214,WB584,WB130,WB536,5,7,2,2,3,4,5,1,7,4,3,2,1,0,1,3,3,1,6,3,0,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
WB55,0.322364527,0.013140285,0.533333333,6,3,3,WB508,WB1028,WB796,WB1121,WB408,WB923,WB1556,WB170,WB1928,WB1635,WB1895,WB1663,WB596,WB1954,WB667,WB927,WB393,WB1071,WB1976,7,4,4,1,1,1,0,7,7,7,0,0,4,4,5,1,4,0,4,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3
WB56,-0.107458944,0.025431049,0.557251908,5,2,3,WB127,WB1582,WB1001,WB669,WB808,WB207,WB870,WB1223,WB700,WB676,WB694,WB690,WB474,WB219,WB144,WB1156,WB1496,WB537,WB188,3,2,2,5,4,3,0,6,2,6,7,1,4,6,3,2,7,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3
WB57,-0.197828328,0.012472509,0.595588235,4,1,3,WB1093,WB225,WB1640,WB58,WB1282,WB1055,WB1005,WB973,WB364,WB1757,WB1592,WB1075,WB1222,WB911,WB1881,WB522,WB592,WB359,WB1965,3,4,7,7,2,7,3,5,6,3,1,4,6,0,5,0,6,7,4,3,3,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3
WB58,-0.202808799,0.025430179,0.6,9,7,2,WB1282,WB225,WB57,WB1222,WB973,WB1093,WB592,WB364,WB1640,WB1965,WB1055,WB162,WB1005,WB179,WB1479,WB1757,WB1953,WB1881,WB1592,2,4,1,6,5,3,6,6,7,4,7,5,3,1,4,3,4,5,1,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3
WB59,-0.023135541,-0.179513151,0.544,3,0,3,WB72,WB32,WB1069,WB893,WB322,WB2000,WB584,WB243,WB1016,WB417,WB1487,WB1619,WB627,WB536,WB1463,WB1258,WB1188,WB1390,WB477,5,5,1,3,0,7,3,6,2,3,7,5,1,6,4,1,5,1,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3
WB60,0.000269002,0.386914302,0.486725664,4,1,3,WB1596,WB1988,WB1866,WB763,WB161,WB111,WB974,WB344,WB1431,WB1710,WB701,WB731,WB889,WB821,WB318,WB841,WB1817,WB149,WB1926,2,2,3,2,4,6,4,1,1,7,2,1,3,2,3,1,7,2,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3
WB61,-0.042416727,-0.007863201,0.540322581,7,4,3,WB1726,WB1366,WB925,WB451,WB1460,WB157,WB397,WB646,WB1894,WB1611,WB1445,WB1800,WB1939,WB875,WB1996,WB188,WB1462,WB1388,WB500,4,2,2,3,7,1,2,4,7,1,2,6,6,0,2,3,7,0,4,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3
WB62,0.313184514,0.163797419,0.422680412,4,1,3,WB120,WB1130,WB1723,WB1972,WB505,WB1368,WB273,WB406,WB1636,WB1745,WB587,WB1317,WB1577,WB165,WB977,WB1973,WB446,WB1938,WB1984,0,3,2,5,0,3,0,0,1,4,1,3,7,7,1,2,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3
WB63,-0.30961556,0.245562371,0.6,5,2,3,WB1813,WB255,WB1793,WB1844,WB381,WB815,WB1546,WB641,WB1691,WB411,WB1977,WB45,WB331,WB1444,WB1376,WB891,WB684,WB1978,WB1804,5,1,4,1,4,2,1,6,7,2,5,4,1,7,7,6,7,6,0,3,3,3,3,3,3,3,3,1,3,3,3,3,0,1,3,2,3,3
WB64,0.310743123,-0.481970412,0.548387097,5,2,3,WB1643,WB152,WB658,WB1942,WB1588,WB6,WB756,WB79,WB526,WB649,WB789,WB1759,WB1040,WB1482,WB1737,WB173,WB251,WB1646,WB1778,0,3,3,2,1,1,5,1,3,5,2,3,5,7,4,7,7,1,6,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,3,3
WB65,0.041309183,0.036874087,0.55,5,2,3,WB654,WB709,WB1551,WB671,WB1624,WB554,WB1423,WB849,WB326,WB126,WB993,WB1699,WB1309,WB1467,WB593,WB1529,WB1499,WB1841,WB1196,3,7,1,3,2,2,7,2,7,1,2,7,3,3,7,0,1,4,2,3,2,3,3,3,3,2,3,2,3,3,2,3,3,1,3,3,3,3
WB66,0.029701898,0.116252271,0.59375,6,3,3,WB145,WB988,WB1359,WB491,WB1140,WB880,WB1677,WB985,WB1246,WB563,WB1132,WB1418,WB1021,WB1527,WB15,WB195,WB922,WB292,WB1113,0,7,6,4,2,7,2,5,5,7,4,3,3,0,1,4,3,3,7,3,0,3,3,3,0,3,3,3,2,3,3,3,3,3,3,3,3,2
WB67,-0.20622993,-0.027874472,0.516666667,9,6,3,WB1808,WB1213,WB48,WB359,WB151,WB1592,WB1620,WB1075,WB522,WB1005,WB1342,WB1436,WB1579,WB1881,WB1640,WB1735,WB1066,WB1157,WB136,2,2,3,7,3,1,2,4,0,3,5,3,4,5,7,0,0,4,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
WB68,-0.125239097,-0.23498834,0.457142857,5,2,3,WB69,WB75,WB186,WB123,WB742,WB552,WB1284,WB1023,WB444,WB1010,WB41,WB912,WB303,WB1617,WB395,WB203,WB1151,WB931,WB847,6,0,1,0,4,1,7,1,0,4,3,2,1,2,5,2,0,0,7,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1
WB69,-0.123381075,-0.217849633,0.50862069,9,6,3,WB75,WB742,WB552,WB186,WB68,WB1010,WB203,WB395,WB847,WB1284,WB471,WB123,WB41,WB8,WB525,WB931,WB912,WB374,WB1524,0,4,1,1,2,4,2,5,7,7,4,0,3,2,1,0,2,2,6,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3
WB70,-0.151523843,0.23443864,0.522522523,5,2,3,WB1616,WB1019,WB1707,WB1386,WB830,WB1022,WB766,WB1554,WB441,WB944,WB385,WB1816,WB222,WB837,WB579,WB478,WB1652,WB1434,WB653,3,7,4,7,6,0,1,0,2,3,1,3,0,4,2,0,2,4,7,3,2,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
WB71,-0.188110402,-0.133686552,0.581395349,6,3,3,WB353,WB852,WB1331,WB422,WB1913,WB1851,WB1855,WB1211,WB718,WB1348,WB335,WB1443,WB846,WB1364,WB750,WB698,WB1493,WB514,WB917,6,4,0,4,6,5,2,7,3,1,7,2,0,6,1,2,6,7,3,3,3,3,3,3,3,3,0,3,3,2,3,3,3,3,3,3,1,3
