ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh0,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9
0951ad138423426f89f3048ab6bf1385/0,-0.23669807,0.279910227,0.571428571,4,1,3,b7c90677eda14560abd86fc32866d4a5/0,80c6c86008694c73bf751af08d74c079/0,2f31ae8cbd4f41baba01299f52cf8220/0,364533838d134982be6f2c29d4ad0ac0/0,f4e70b14f60d4bbf899b77469601888f/0,5156903382ee42199d0ae40a19d8bfde/0,b90f3f9f8b224c90a0304a8cf747be1a/0,5587be5cdc974ec0852c2dadbe41afc8/0,e4d5c3470e2649b88808eb057c467ff9/0,4a0b4ebd642046fca86516922426d2bb/0
09addd306dc04c72b91a6f8ef9088d8f/0,-0.232405281,-0.029464681,0.591549296,8,7,1,483b8829152c42169c9110f23dead2f3/0,4c41c0950a4a45a19a43a16fa8ca247b/0,66d1240515bf41868be60438f336c489/0,ac6a6ef727b14e0d9813a55a108f4e40/0,bb17ae44366e4268827220123a7a3b3d/0,1f9823e29d244bdf90d45f93560fff89/0,6a564c5433aa4bc380029becd9162d65/0,9343bf5ce8d442cf800d09830ef4d81c/1,3e9035d730db466b96f5ea25450f76d6/1,571dbc85ef9942b5ade1f693c6f2bba4/0
0a290beb27c14ce9b532a0c73ead4018/0,-0.339580954,-0.027150718,0.603174603,9,6,3,0873bf0472bd46009405f0abb4964eaf/0,dd26157b234b444c900d23913eef42c4/1,ba04bcdd9530446685d6b2891fbfce98/0,4eccc26d68db4c62a63c5c3f65e15d0f/0,0f695e149b224cf890de6ca1df42751e/0,4b6c5438a6f24df283e4975df9c5b859/0,8ba7355bd60e4dc4aa70be0a6982dc7a/0,de7d6aaeb9cf41edbf63ed215548d0fc/0,b41ae36f406748aca57181eae230d1d8/0,58ffe7be6b7e4ae88f36d93b209f605d/0
0a3040c7c3eb454db394181efc54aecb/0,0.423451928,-0.056227839,0.642857143,5,2,3,d2821e2d7ea5421d88cd9464156c0794/0,2773a473f56f4ae6bafd61c5f27a11f2/0,633b351b48bd46b8a1d4610cf1401bec/1,736b0369061e45aeb7bcac9a992a6878/0,857650f96c4f4be7b18da7dababa7986/0,a99fa9a03da4409fa406cf0bf93dd1fc/0,47901ff56289479f947d7e6d610444a9/0,eecc3df26a55412daa870a10b8a14372/0,9ec9ace28e714c4f9cb1b77230bc5da8/0,9a158617c9224c53bb41907c9f2f1897/1
0ac02fec69b14ad9af12c6b5586a52e1/0,0.108307312,0.293788791,0.524590164,4,1,3,511f64ef6da3460891c41234514ef16b/0,6e36e2224af34f17a4b87051624e5baa/0,79965ac07e734fa592b4db9d4a53d3b4/0,40c8dfd56a054bf2870f674378a9dba6/0,3e8f1e16e335405296701918e1c2c4f3/0,e4083c18a73744048307d02d8ed3b159/0,6eaac5265ebc4a508b832dc693062f9e/0,e1a1775a7b304182b05a80cb63216380/0,7a53da9861f5444a988949ff04b935b7/0,a60bcd2ffff34fc9881cecce98d376ce/0
0ac0ae25ba4045848dbc422d36a43ac7/0,0.075817803,0.08321374,0.482758621,8,7,1,96854686ad554656ba9a946a59d9119f/0,8e8cf314fce1480e85f6c011ce1bd778/0,8c78ca1b72ff4cfd8d5b2a74a1e69e37/0,527794aadd1d49898dcf624abb5a5797/0,7fb778e33c4242ddb71c59bd83c01e6a/0,edc3a8f3bee84a1d95706e576de6c528/0,5b3c91056e684338942205e9d05a1018/0,5bedd37cc9814651b3db388d130d818f/2,1d23876d85554b35afe076e8219bd686/0,4f52db0ca6ad47dbba0506e6860af16e/0
0b523c5a8c044e6a93b924f271cea3f4/0,0.197189076,-0.037092893,0.594202899,5,2,3,64979f22bd344b73867f2ac20d74d5e2/0,025b1f7ba32040bf8b496d327c3cdb48/0,a66d6973216548d98ebd34e0407abbd1/0,92a88e2ca7e342c08ee96e0ce6fea1a7/0,e35480fc30f442758a37212be008fd11/0,453efcdb035b428da2eec9a3c4a5b9c8/0,59256b93c06e40629bd98f5a22736795/0,4acbb49f1e824bf3a7217cb3996813b1/0,a2d86df4aaa8454d9930d09652f323ec/0,06d9fbce97e0465f82983fcc99e0bf92/0
0b71890538654cfebcca222d5b0f50b1/0,0.268933496,0.11477726,0.5,6,3,3,825a22ded283415086223920ddaacada/0,c96475a522aa46b1b07b65f0bddfa537/0,9ef354ce581f427db059b8823254d445/0,e08520a631874632aceb4c4584495383/0,442b130fa5af42b8b6110728fa67910c/0,5e1498700a764823bddad9a0205f04c8/1,c5360d46b89246eca3ca67da921e1230/0,d67ee4d7f2194fe79aece9921c6de466/0,afcbf9a0a80b4b7aba434b1a676dd86c/0,ffdbb03c2c4641ff9dcb3e0f5f8692db/0
0b7c5093feff467d80943b3d9247e9b7/0,-0.295485341,0.131927513,0.633802817,8,7,1,a817543d4e1942b2ade7a1b8ec276f5e/0,ea3f52f7658144949e34608c5f563cc4/0,75f584d1af1244959371387f57250301/0,2fd3790c98ef4a73ab99c186b5822845/0,32efe2625c014fccbe6cb0070b5a71aa/0,8c94f9f8235846c69124e649bfac5103/0,ba643d9ab48e47d2bb1d90e5aba3b442/0,2ffc00ddc301412bb29fafdbaa0db9a8/0,80485d7aabaf428481bda09221e8b4cc/0,50ea44dcb2804181b188178b8c2628dd/0
0b9807e852394a5097a2f3316372989e/0,-0.193742584,0.193110722,0.662162162,8,5,3,5e7274eb29474ba2a56a3790fe4055be/0,a363d7a2f331472b83ae56330f9d3873/0,9f1292e2705c4ce98b18c8a9f57ad8a9/0,2c91626159fa4c7fadc7e839d35abe6a/0,ee070ba8ca9548838fa3c6ee86e29644/0,07781d1568e64f8f9bda6e1ae563d1df/0,ec78db32599c47b1a8fef53085a6c93e/0,e6b8c93c4f8d4113b5a306c9dcf97198/0,928fe17ade3e46a3800cd0730e5f01ce/0,a74f670642d14b60808d181b0eff6be3/0
0b9fc9d6ecdd47259f2558e02e3f6c89/1,-0.263899458,-0.191032049,0.596491228,8,5,3,3f2a971288f34db7b8df631c55b01b7a/0,46907de190c64202bf9d76935acc7a1d/0,e14980620ac944e3aaa1765b4aad51fc/0,ad85bec041244fb9806abfa954ba19ff/0,da1aa580987e40b297983388b5095035/0,606592a4367a4964bd9a5330ed20cc46/0,8cd0157f04de4a908068f506118c6543/0,f38272d4ada64b199da8f30440019ecf/0,c48e43b9db364ff48571beb1ec7e88ef/0,e065574071c843b58557059dd3851a1b/0
0bf8bfa5ff564c949bb3da1f7eba08b9/0,0.257980308,-0.169819777,0.464285714,6,3,3,c4b37a9281a048e3944ddd8fdfd0ffbc/0,1934095f2d514e44b45e640e93be7d32/0,66df615f77c34c2699c3b24534d92e09/0,24fd86886eac40dc9430a6bd9e322a2e/0,15ad411e56b649718be805919460d74f/0,28b96b6c441e4ab2951a8111b4747f31/0,dfe56afeb9ae4ab3939950d2e3a97ed6/0,3e70dd517e8b4daa8de295f3b9400d48/0,9b9657490d2e414886fe063221a772f4/0,2813216b705b4f2ca34a6f02ffcdc0dc/0
0c9bea14508c4a79a9c31845309f7ec4/0,-0.236976847,-0.143149053,0.516666667,5,2,3,b2ce58f418404b6aab441e1749b21f3f/0,f38272d4ada64b199da8f30440019ecf/0,a476b8b4771b41a29718182f40888933/0,575fa45ff9b44e16aeb59ead311ef29f/0,1fc1c439b54640af98f07fb24e28df83/0,aca791fccfaf4f0db75ccbaba6bc6ba2/0,e65a64e4432b416eaca71809602b689e/0,e14980620ac944e3aaa1765b4aad51fc/0,226e6eaab18845e89c3958b0096e5f5a/0,a53ca8e1334d48a88829947a9135c5e0/0
0ce720fb8c5e4f6b86b4d92c7a1e5e49/0,0.067157919,-0.041414828,0.644736842,4,1,3,8b32e7748743440cb9ba67ca75d49817/0,608cf9a1a8794047aa15b59c3678c546/0,005ba41069ee4d06ae8887b9178d9134/0,684b2f46b83c4a17ae0d452b9d18a215/0,03759cc7fbda488d8d70f1e60b40572b/0,9715d0ebba8048c5a0aad79d86001aaa/0,8d19d4bb18bb46cdae9c91ad4660a950/0,93f22c942335424b815418fe984aa85b/0,ee5350260d7a483e9abd1e605aebc3ce/0,d94e990ed57449d4a5cb0e51c6e3363a/1
0ceaf4fe3c364b1e9a574f9011dc2edc/0,-0.216959561,-0.100411628,0.619047619,8,5,3,15afc8df58994a56bc1edc73263f51d0/0,db6d2b0d221348ffaaefdfec9edf27c0/0,137689e74b764b3e8a9f81b0cfc946a7/0,e65a64e4432b416eaca71809602b689e/0,a35089e028ff49d486a7044028e044e6/0,1fc1c439b54640af98f07fb24e28df83/0,a53ca8e1334d48a88829947a9135c5e0/0,297d6f8ceace47e78016aadf9303a671/0,aca791fccfaf4f0db75ccbaba6bc6ba2/0,2d43d42c0464481baa8786de3c84eb11/0
0cf1b762c6c0453c9acb004693a86cf0/0,0.080041418,0.448873376,0.423076923,6,3,3,233ef714d0274a1eb0bd56f1604e7580/0,ae66399d1acb4eafb0b8324783e8d45d/0,c6b078e0b2404f6c848db3f974e9f27b/0,cf634a66c3404bf0af338dee8d378f48/0,1ae0a3045213459887961a25930fcb9d/0,612e0affe15e4da98cbbdbddb162ba11/0,8691c25b48384669a052081c355f3318/0,b6c42c7103df42049c1655156c18c2ea/0,3d7a743a68bd44e0a85e55aa950e45ce/0,effe8627bcee445cb43ddd2c4d101eaf/0
0d3831f9c3e34cffaba33f6458fe725b/0,0.464283667,-0.24656698,0.523809524,3,0,3,a52ab4d2e9c74e84b7c8ea22b08ad1c6/0,89a6be42b33643b599f25f6abf49b6fd/0,48f4b7c27f314735981b0d4129a2083e/0,035d888959de4c20bb160ee7d9e55ba0/0,2535060d0dd64caebf37cbafe87642f6/0,5c956bb4b110459d90564f652b74b21f/0,33f6a3ab23e34755a725912ab9ca6cb4/0,4fe3c932d68e4a08a2af3b9cdf77fb85/0,c67b621314fa450fb0a857a413316302/1,38bfa7802a004fb3adca0864627a94da/0
0dce105d13b5423094cd9cf5d39b061f/0,0.003208434,-0.182227968,0.516129032,6,3,3,c5ef7c07ffd04735bb864fa2db34f5da/0,b67376bc16824f3b805987b11cdc82f7/0,02139e1e15444476abc6dc240faa47fb/0,e3e0524eaef14487ac41332348fe88f9/0,b5535660ba3b4438b361dd23e3def3f7/0,058a8386189046c084808628785a0058/0,e9dadaa6936844b68bee25f074ab7bdf/0,7355027ccee14bf3abe3122e90a2d4c3/0,bd327f2027be4bc0983aa22866396bb8/0,963f91c833274e31ac73d4d4ce222603/0
0e08617264f94c6ab59af2933f8b7d8e/0,-0.156960396,-0.071433314,0.590909091,4,1,3,edc3fbb7716943c1ac3e619810d3ca16/1,a915c89ebbf14db88e308b8dae9ea96b/0,692a17ec999e4e129c51b407b5ed0330/0,8fb1ae52e4fe4791863c5479c705182a/0,5d39cd609be04fb89b20c508849a24f2/0,e323e9ff97b94f918992337ba5769d11/1,1327234507964c63bc00d3518627f6fb/0,7db27e2cde244bc7b3a9d2d3cf3d4fd8/0,e363b00166c44129a482006d7cfa59ce/0,079ccf76bdc44395a644ae4f919a7f05/0
0e5ed4e432f2437a973e115b1d625b95/0,-0.025031016,0.218612396,0.632352941,6,3,3,b03204a798c140cabf2344f9c97ed932/0,3583280dbc114728b01fc52162e8fef9/0,6d3053863e80435ea7c297252928d4da/1,5a4b1c2c7a764a9a809bfb289bb6d414/0,b9edff2c27914e359d30eb7abf2f1c6f/0,1e25d136d0e24f19a0aa50f01f13520b/0,f788041b285941afbfc651facc72808b/0,be67f67e451a4dbab1b459e1a4a2a9f8/0,83642ed42fa94e76ac41e597d34d95b8/0,4fbc0c8cf30446b8a0da870871056841/0
0ebccf7fd1e943b3af27b7ed5c7c5181/0,-0.004399192,0.147232098,0.608695652,9,7,2,7ae2e16c8cc34bc7b4a437c6251f5d34/0,45649768397d48689eea39612cfa74a0/1,9d2d3a0a9b994d1e87880bff39529f15/0,3f2d5f8063954cb493b5f63e7a378e39/0,8d5c0a92ec6c4c32b1da0b633b577ac2/0,fce562b2bb9f4bb998e5af1b0a989257/0,98303816c11e4f55bfff056c962edb39/0,21378f0cb4084ce98e289b82d26567a1/0,41c89d620a5f4fe3b034db82fa3b4a56/0,b4a8e7bb76334192840ab0cfece6cda9/0
0f695e149b224cf890de6ca1df42751e/0,-0.319145592,-0.051295376,0.647058824,4,1,3,43e1497f704e49609f6d9e3b0eb58dae/0,4eccc26d68db4c62a63c5c3f65e15d0f/0,3dc77386075140b0acc4d2e1ae3c9e83/0,0873bf0472bd46009405f0abb4964eaf/0,dbfec601c6244dd591b059a29b10f723/0,b41ae36f406748aca57181eae230d1d8/0,0a290beb27c14ce9b532a0c73ead4018/0,64abf2ac90e841b0bf264c4d2a20a85b/1,4b6c5438a6f24df283e4975df9c5b859/0,dd26157b234b444c900d23913eef42c4/1
0f8b2c4f0bc84061a05db69d1ea56ad6/0,-0.059577191,0.051354872,0.661971831,7,4,3,8a70d4c986064c8bbdb037fef6101cda/0,6eb223d428394c11ae387a8e6a58d38b/0,73527fc705334b41b7f0e57a6bf491ba/0,56726093cbf54b2bb687851223f066ee/1,87da512f16b048f5ac4a8df2d380b32a/0,9382f851548b46869346545394d5782b/0,b440b34f90404ad387ca42b3194f6f5a/0,be084ef5cb78469da44692030dc4e5e0/0,b80a6d48b5994559b75ca42da401e392/0,506047a1095042ad893c74fb0157a924/0
0fdac62a599e4deb8efd58edd7f744dc/1,-0.136605152,-0.297790485,0.671875,4,1,3,434f6bed03e64ff9aaa338e1b3ee546e/0,07a4eb97b83c4863a4a745744cd2e9fe/0,7a7f87ee7c8f4fa29df3bbbfe6914614/0,69420247b6f34049b9291c79079aab0a/0,b7d0b03ca677483298f98538ae68d347/0,e8f55240abdc442586907154ae56ae56/0,90cae63643434284b376d380bed9ea8a/0,1c0b9d2b838c47008eb006399b0e0bf5/0,e6928c3bbf984e05a5dd16b8ed87821c/1,976caf2c3f254359ad590548c0d0e9bf/0
0fdd0f630966464eb51ee5752a28b94c/0,-0.294736758,0.262698805,0.571428571,6,3,3,e855e4886e9140708ddc3acfb1736812/0,168e7b2d0ec04981b08fec59d9e3244d/0,cc993518a28d481883f3abc6681ef06a/0,2f31ae8cbd4f41baba01299f52cf8220/0,b90f3f9f8b224c90a0304a8cf747be1a/0,364533838d134982be6f2c29d4ad0ac0/0,b7c90677eda14560abd86fc32866d4a5/0,5ba9107041564c5abb1b1d34ff7768a6/0,5d608147c6e0488ebabd29417e078cbd/0,eb6cc892a9c54969baec6b73c0fd220c/0
1010e1e0ae6647e08e22b065ed58f4ae/0,0.333935872,0.063060897,0.508474576,6,3,3,c31caa5162e84c469d5687624f5aeea6/0,7b4a9129a2aa4e15888f8d37504b5ea0/0,3529ba090ace487ab948785645571aed/0,4b9f655345f748889724097178e87088/0,2a4416b1301a4727b4d05fe85df56c76/0,442b130fa5af42b8b6110728fa67910c/0,22ec2fda4e6849adabf213faf9c1a918/0,d67ee4d7f2194fe79aece9921c6de466/0,850e622f773c47b78220faa7cd195d8e/1,69d8ba7d8c27422ca8884507d43c0815/0
10610bea16c24cbd8e297e4956a6000a/0,-0.126568283,0.210363246,0.683544304,7,4,3,6dcc2d8167f8487589f08e3c3349aae0/0,4f1b94c388e640aa9b3e3f6440cac0c8/0,cd901402b25140aa933d345e3a123135/0,a5966d8148294020b4e63157e1ce1d95/0,970623a1235747efb6fd71ce213ec694/0,a74f670642d14b60808d181b0eff6be3/0,33616a998da44c9f9275c76baeb85774/0,289c6fcefb254d1ba1c4b2519dcfac94/0,ec78db32599c47b1a8fef53085a6c93e/0,e78fb3028e8a4f928e9fcfbcf955cc3d/0
10a254434a0748f68f031837308e4428/0,-0.244343516,0.160846781,0.688311688,5,2,3,542bfa58972d439c9d4bca08c33b64e7/0,beba0e28cbd748148c9ec1f3033a4916/0,00f1f0b4f4ec48d889a4de915e3271d6/0,a189185d4436432ab86741e27df64b4b/0,9f1292e2705c4ce98b18c8a9f57ad8a9/0,2fd3790c98ef4a73ab99c186b5822845/0,2ffc00ddc301412bb29fafdbaa0db9a8/0,ee070ba8ca9548838fa3c6ee86e29644/0,3cc7907da8854f8aa4b678887f2a127c/0,554ab72f612a405eb3f8a1fd7995dbbd/0
10b463a3a1d14ff39badf571f22895f8/0,-0.144231789,-0.008177072,0.615384615,6,3,3,b57627fd2b354c64b1b19536accaf371/0,793c7022dfde49bea9b3ffdfaca28698/0,4c5d5a7bb5454946874b96d4e7839a78/0,b5301c1763064b89b214648656f3a467/0,6cfb3ca6fe084769addb18987341fbe1/0,c377901398964d51aa2520001078b1f7/0,19b5b00332ba41a8af486fc9d0755627/0,e363b00166c44129a482006d7cfa59ce/0,470344340b5048d09d862e038ec97224/0,4f847c03b8ba4eb0946c6696782a9476/0
10b9ffb2e5654d7e9ddee992044274a6/0,0.038790535,0.22247677,0.675324675,6,3,3,be67f67e451a4dbab1b459e1a4a2a9f8/0,30d2673e5b0449fe8d836279acf5c02f/0,2bf92ca528f04e8980991d428fa21425/0,ebfd953cab684555a2c908af8168721b/0,cac5bcc5fbce46cbb7c62ee883105c1a/1,7ff89257e95748d7ad700271950d82d3/0,40d7ceb07b9342d9ad19964dd580c69e/0,b4a8e7bb76334192840ab0cfece6cda9/0,8e430c9b0c494aafbdb3f6a3c27ccfe2/1,21378f0cb4084ce98e289b82d26567a1/0
10ed3f2e8f4c43839c22eac61ec774d9/0,-0.115055842,0.067313548,0.559322034,8,5,3,9a8797e33428450a8b2afaef20a6ca68/0,99604f89eaa24b468dd558d92853568f/0,c0b08ac6483b4771a77bfec1fa9c279d/0,56726093cbf54b2bb687851223f066ee/1,3e54f317526541c290e01030e3b15e31/0,bf05290ca32d43a7918ebc778411c14c/0,afae098fdcaa4abfaa709afe7af117be/1,9f70b0d5f9794531beb025fbcf2bab50/0,a5cbb380fb2345b3a3ba04604f918ad8/0,b440b34f90404ad387ca42b3194f6f5a/0
10fef8398d024f49a9eae7d266beb942/0,0.577819045,0.164156579,0.558823529,7,4,3,b9773c282de74979a4c5a6e567578ea8/0,4f43608515ba4076b0b9af71e8f83983/0,ff6db69c0207447aafaca72bf806570b/0,5b683fe8318040a7ba65bd31004a4fe6/0,a1cada86a3154ad382167d6d249fc3bc/0,fa209dacd2e449d58ca8189e58464d58/0,bad152da722647a38afff22f599eddbb/0,330fc454707840f6a3a213754d87fbd5/0,928276dfa82c40dd8af4b83c59af4926/0,33856075f1354eaf9ca6c41c2fa0bd9a/0
113f253c3e094fdf8d45ed6f21b4270e/0,0.154253623,-0.147188951,0.540983607,5,2,3,9a5b970089c14ed9819428365a1b7437/0,f54601da9e6444cb84c0085206304d9a/0,fff78509b9134c9c998c788fbba87407/1,cf3534e3f99448409811b93d7cc47cd6/0,54714e16c933473d89b9a9022dcc33fe/0,585ddae47af94643ae3b31135da1909f/0,11ae5582ae7c4a41bddb4f5c70e256f6/0,52de4b6e5441442b8c4ebaa28e86717b/0,81d645001ffe4559bed82324eccf7452/0,ec7a52d656dd41f6be22e9e8bf6ae991/0
1181d259f5f443cf9258f2f01f545943/1,-0.239305627,0.051123233,0.702702703,8,7,1,dae837161f5149f3bba6afb4da6a763c/0,918108c44771416489b5e48d656e8fcf/0,71e7ec78e78b4461b3373e5ac7096ea8/0,3543a0f07b0b40d5ba42dca4e94e1ce4/0,18658c8ece94430eb33d7041bc80a5ce/0,8eb2e02668cf4e6297f14c394d2c94a7/0,5b1a09f8947145fb9e1969cf0569ada8/0,c0977e38e7fa48c6b2ced2930c16e80e/0,3d396ecbc3194924ae69a0f0dd013a05/0,344a68c70c744615b297c10b08dce607/0
11ae5582ae7c4a41bddb4f5c70e256f6/0,0.138265772,-0.10984745,0.542372881,9,6,3,51211f1b759744779b4752d6fd2607a8/0,ec7a52d656dd41f6be22e9e8bf6ae991/0,9a5b970089c14ed9819428365a1b7437/0,f54601da9e6444cb84c0085206304d9a/0,54714e16c933473d89b9a9022dcc33fe/0,65e5ff1d5c244f488c9915c5dc6d263d/0,a737c07342d744bda476b55e06343177/0,1e9b9877b908404988e557f4ed932415/0,fcda44cbf3034a8eadb75cf1d39c98a9/0,113f253c3e094fdf8d45ed6f21b4270e/0
11c94d4200114de882c70c2cc628adbd/1,-0.04223541,-0.255965012,0.53968254,5,2,3,9e77294b18594a7eb1ec758d8ea81950/0,9103594526264513b769095480b78ac9/0,51ebafc5e1c344d28b52ef25e8353c04/0,13cf372485c147a0949229a640d76023/0,a87436aa8bd9472fa369f0eede5c5980/0,8b319182214840eaa16797cbdf23c369/0,d2365061ce1c49289532ec8e7c973b29/0,e28803d7b4a04a6bb0a8b09bcef15bb5/0,8ffdfe3758af4e708f617aabd13fb97f/0,16528b9b1c3d43b88040c53cda99adf8/0
11ca52fbaa2f4c85b25b1968d34f38f0/0,0.02659871,0.019500399,0.583333333,9,6,3,4a342c172b3c404ca6c0104cac934124/1,f8dcbf11ef9d43089f5899fa312d86e0/0,2ec9a60936b241a3b012cc8b760357c1/0,da5ca2d8ce3a4b4ca1aa63bee1aa2ba8/0,c79dd09737f640e89fef7c2539df029e/0,b80ce914bd7a495e857d88259b4c157e/0,b72eb8b85f7a4dac87e2fab973d2f110/0,d0f4608298e140f5abf95b7a6191c78c/0,f94636ca3411472fba639f054529fffc/0,e498947f873748439420b5675146a501/0
11cab00f4ff54a85b864b7d61b50dc4b/0,-0.220170747,0.001159904,0.630136986,9,6,3,1f9823e29d244bdf90d45f93560fff89/0,571dbc85ef9942b5ade1f693c6f2bba4/0,1325969b259743168ba2eec08d89c757/0,ac6a6ef727b14e0d9813a55a108f4e40/0,483b8829152c42169c9110f23dead2f3/0,bb17ae44366e4268827220123a7a3b3d/0,5b1a09f8947145fb9e1969cf0569ada8/0,09addd306dc04c72b91a6f8ef9088d8f/0,fcbff117f449485cb47ff6c682dca33f/0,3543a0f07b0b40d5ba42dca4e94e1ce4/0
122694f0cdf044af960266a45f97a43c/0,-0.405717735,-0.282217946,0.571428571,7,4,3,94233137cc464ae985d18615154ad83f/0,e9837f7c0d6e4d369655e701210f981d/0,9f15652e9861417c8b2bcb4624d3f74e/0,45eb2d8763394fe8b0a35583ba33754f/0,4c3e4434c3da4d8b9eb57f25d4c3245e/0,f8cf8d98c509417cb2119154208d291d/0,12f20659ad764a12bdba3add1b9650fe/0,ff550114863c40abaa15d5348f34b37e/0,7db8f3311b954c91a918746a87e3bb91/0,c2516130c6484f6199e4d07fef3e9439/0
12f20659ad764a12bdba3add1b9650fe/0,-0.51811067,-0.267995526,0.597222222,6,3,3,94233137cc464ae985d18615154ad83f/0,122694f0cdf044af960266a45f97a43c/0,f8cf8d98c509417cb2119154208d291d/0,e9837f7c0d6e4d369655e701210f981d/0,9f15652e9861417c8b2bcb4624d3f74e/0,17b73214693648a78fc05a72fd28f0d9/0,7db8f3311b954c91a918746a87e3bb91/0,5cbf2c09624941b0a396dcc9b22a50ea/1,c2516130c6484f6199e4d07fef3e9439/0,5d077539b76e4317902e7a1e317150af/0
1325969b259743168ba2eec08d89c757/0,-0.200980799,-0.004994446,0.6625,6,3,3,fcbff117f449485cb47ff6c682dca33f/0,baf6812e07154fb6afea11499a3d305e/0,1f9823e29d244bdf90d45f93560fff89/0,11cab00f4ff54a85b864b7d61b50dc4b/0,bb17ae44366e4268827220123a7a3b3d/0,483b8829152c42169c9110f23dead2f3/0,e5582365967e40e6839f15eeda74d470/0,c232fceb539e4a509b861d024ba632a2/0,62ea8dad14fe4ea983fc1c7d267ec3f9/0,ae1ba79cae204f2bb437f319682024a3/0
1327234507964c63bc00d3518627f6fb/0,-0.188700119,-0.075031055,0.55,5,2,3,8fb1ae52e4fe4791863c5479c705182a/0,138e300b78f7402b83a268a0fbb2ced9/0,db6d2b0d221348ffaaefdfec9edf27c0/0,297d6f8ceace47e78016aadf9303a671/0,692a17ec999e4e129c51b407b5ed0330/0,137689e74b764b3e8a9f81b0cfc946a7/0,edc3fbb7716943c1ac3e619810d3ca16/1,0e08617264f94c6ab59af2933f8b7d8e/0,a35089e028ff49d486a7044028e044e6/0,5f26ea887ff8410e99af29df0ff6fdfe/0
137689e74b764b3e8a9f81b0cfc946a7/0,-0.214737004,-0.082451213,0.636363636,7,4,3,a35089e028ff49d486a7044028e044e6/0,db6d2b0d221348ffaaefdfec9edf27c0/0,15afc8df58994a56bc1edc73263f51d0/0,0ceaf4fe3c364b1e9a574f9011dc2edc/0,138e300b78f7402b83a268a0fbb2ced9/0,1327234507964c63bc00d3518627f6fb/0,6a564c5433aa4bc380029becd9162d65/0,2d43d42c0464481baa8786de3c84eb11/0,297d6f8ceace47e78016aadf9303a671/0,e65a64e4432b416eaca71809602b689e/0
138e300b78f7402b83a268a0fbb2ced9/0,-0.201099255,-0.06716986,0.630769231,8,5,3,1327234507964c63bc00d3518627f6fb/0,8fb1ae52e4fe4791863c5479c705182a/0,137689e74b764b3e8a9f81b0cfc946a7/0,a35089e028ff49d486a7044028e044e6/0,db6d2b0d221348ffaaefdfec9edf27c0/0,6a564c5433aa4bc380029becd9162d65/0,e5582365967e40e6839f15eeda74d470/0,15afc8df58994a56bc1edc73263f51d0/0,297d6f8ceace47e78016aadf9303a671/0,0ceaf4fe3c364b1e9a574f9011dc2edc/0
13cf372485c147a0949229a640d76023/0,-0.047421031,-0.281027884,0.533333333,7,4,3,e28803d7b4a04a6bb0a8b09bcef15bb5/0,9e77294b18594a7eb1ec758d8ea81950/0,8b319182214840eaa16797cbdf23c369/0,11c94d4200114de882c70c2cc628adbd/1,9103594526264513b769095480b78ac9/0,dc257c882c6a46558fae358b40f9a96b/0,a87436aa8bd9472fa369f0eede5c5980/0,51ebafc5e1c344d28b52ef25e8353c04/0,b785bd89c6054e45a31552ed52d2154c/0,5f81c03fc86641d19a31a4cd3a63446a/1
14138f5b506446ea85813e0bb60a08b1/0,-0.178107486,0.144998033,0.735294118,9,7,2,f0cfdddc4973477eabb683a5b7540fae/1,83d19c0915674132ac06b1db321bea98/0,3c6479fb737e4a1aaf772fca055ff0d0/2,7eb08b81073348ed90d2ce0b7ea54042/0,928fe17ade3e46a3800cd0730e5f01ce/0,8ae2d15342b34461bf9c55015d8eb733/1,44224d5762ce4e1899f28bbf6c4a219f/0,3cc7907da8854f8aa4b678887f2a127c/0,980eb6fc28ef4281bd224cc4da78f78b/0,d283feb109314591948194e96f14739a/0
1599d83c4bbc479f96b2757febb62ef7/1,-0.320320219,0.176245867,0.534482759,5,2,3,726afef259964747bda6234dc3ec8040/0,ddd2417e2fe34bf7ba3183852431089d/0,2fe84e51dc2e4feeaaa74bfa8970432f/0,8c94f9f8235846c69124e649bfac5103/0,02aee2d4d24240e7a125dac96a8c3891/0,75f584d1af1244959371387f57250301/0,9f8bbac716794464b2e2ea484663cba0/0,a817543d4e1942b2ade7a1b8ec276f5e/0,5ba9107041564c5abb1b1d34ff7768a6/0,ba643d9ab48e47d2bb1d90e5aba3b442/0
15ad411e56b649718be805919460d74f/0,0.290193012,-0.137871906,0.491525424,4,1,3,21cdb9b2f7ad4affa9b8a2258262cc78/0,1934095f2d514e44b45e640e93be7d32/0,1dc51a6262da4739ab15ccdc514b766a/0,28b96b6c441e4ab2951a8111b4747f31/0,321faa7383a34b3496d879b40ed34209/0,9b6bad0db0cd41c98798c8ac48d67417/0,2813216b705b4f2ca34a6f02ffcdc0dc/0,24fd86886eac40dc9430a6bd9e322a2e/0,0bf8bfa5ff564c949bb3da1f7eba08b9/0,040feed5e77049bdbbd73e1e8a53ca17/0
